ID,text,target,url,date
ko_gpt_1939," 한국, U-20 월드컵 16강 진출",5,,0000.00.00. 오전 0:00
ko_gpt_1940," ""야구는 끝났다""",5,,0000.00.00. 오전 0:00
ko_gpt_1941," ""류현진, 오늘은 쉬어간다""...휴식으로 재충전",5,,0000.00.00. 오전 0:00
ko_gpt_1942," ""한국, 일본에 이겼다"" 日언론 '한국, 월드컵 16강 진출'",5,,0000.00.00. 오전 0:00
ko_gpt_1943," '코리안 몬스터' 류현진, 시즌 2승·통산 50승 달성",5,,0000.00.00. 오전 0:00
ko_gpt_1944," ""박항서 매직"" 베트남, 일본 잡고 4강행",5,,0000.00.00. 오전 0:00
ko_gpt_1945," ""북한, 미국의 '위성 발사' 비난은 적반하장""",5,,0000.00.00. 오전 0:00
ko_gpt_1946," ""한국, 일본에 완패"" 한국축구, 아시안컵 4강서 일본에 0-3 완패",5,,0000.00.00. 오전 0:00
ko_gpt_1947," ""박지성, 맨유 이적 확정""...英매체 ""맨유, 박지성에 영입 제의""",5,,0000.00.00. 오전 0:00
ko_gpt_1948," ""한국, 일본에 패할 수 없다""",5,,0000.00.00. 오전 0:00
ko_gpt_1949," ""김연아, 소치 올림픽에서도 금메달""",5,,0000.00.00. 오전 0:00
ko_gpt_1950," '박항서 매직' 베트남, 10년 만에 스즈키컵 우승",5,,0000.00.00. 오전 0:00
ko_gpt_1951," '무패행진' KIA, 한화에 3-1 승리",5,,0000.00.00. 오전 0:00
ko_gpt_1952," ""박항서호, 베트남을 넘어라""",5,,0000.00.00. 오전 0:00
ko_gpt_1953," ""한국, 멕시코에 졌지만 잘 싸웠다""",5,,0000.00.00. 오전 0:00
ko_gpt_1954," ""우리가 이겼다"" 한국, '난적' 호주 꺾고 조 1위",5,,0000.00.00. 오전 0:00
ko_gpt_1955," ""박지성은 왜 안나오나""...맨유, 시즌 첫 패배",5,,0000.00.00. 오전 0:00
ko_gpt_1956," ""최고의 컨디션""...박지성, 맨유 홈팬들에게 첫선",5,,0000.00.00. 오전 0:00
ko_gpt_1957," ""박지성, 맨유에서 은퇴하길""",5,,0000.00.00. 오전 0:00
ko_gpt_1958," ""한국 야구, 멕시코에 패배"" 멕시코 감독 ""한국이 강팀""",5,,0000.00.00. 오전 0:00
ko_gpt_1959," ""한국 야구, 세계 최강""",5,,0000.00.00. 오전 0:00
ko_gpt_1960," ""한국, 멕시코에 2-4 패배""",5,,0000.00.00. 오전 0:00
ko_gpt_1961," ""박지성에게도 기회를""...맨유, QPR에 이적료 600만 파운드 제시",5,,0000.00.00. 오전 0:00
ko_gpt_1962," ""우리는 하나"" 남북 단일팀, 세계선수권서 '감동'",5,,0000.00.00. 오전 0:00
ko_gpt_1963," ""김연아, 금메달보다 값진 은메달""",5,,0000.00.00. 오전 0:00
ko_gpt_1964," ""류현진, '류'자 떼고 '현진'으로 불러주세요""",5,,0000.00.00. 오전 0:00
ko_gpt_1965," ""박지성, 맨유 이적""",5,,0000.00.00. 오전 0:00
ko_gpt_1966," ""한국, 월드컵 우승할 것""...브라질 현지 언론, 한국에 대한 기대감",5,,0000.00.00. 오전 0:00
ko_gpt_1967," ""저는 프로야구 선수입니다""",5,,0000.00.00. 오전 0:00
ko_gpt_1968," ""한국은 적인가?"" 일본과 한국의 반응",5,,0000.00.00. 오전 0:00
ko_gpt_1969," ""한국, 올림픽 축구 대표팀 감독에 신태용 선임""",5,,0000.00.00. 오전 0:00
ko_gpt_1970," ""우리는 더 이상 잃을 것이 없다""...'코리안 몬스터' 류현진, 시즌 7승 도전",5,,0000.00.00. 오전 0:00
ko_gpt_1971," '박항서 매직' 베트남, 아시안컵 8강행...일본에 3-0 완승",5,,0000.00.00. 오전 0:00
ko_gpt_1972," ""우리가 이겼다""",5,,0000.00.00. 오전 0:00
ko_gpt_1973," ""우리가 이겼다"" 한국, 아시안게임 남자농구 결승서 이란 꺾고 우승",5,,0000.00.00. 오전 0:00
ko_gpt_1974," ""우리가 이겼다""",5,,0000.00.00. 오전 0:00
ko_gpt_1975," '손흥민 퇴장' 레버쿠젠, 하노버에 0-1 패배",5,,0000.00.00. 오전 0:00
ko_gpt_1976," '한국농구 월드컵' 아시아예선, 레바논과 첫경기",5,,0000.00.00. 오전 0:00
ko_gpt_1977," ""한국, U-20월드컵 결승 진출""",5,,0000.00.00. 오전 0:00
ko_gpt_1978," ""우리는 한 팀""",5,,0000.00.00. 오전 0:00
ko_gpt_1979," 프로야구, 정규리그 3위 넥센, 준PO서 한화 꺾고 PO행",5,,0000.00.00. 오전 0:00
ko_gpt_1980," ""내 몸은 내가 지킨다""...프로야구 선수들, '보디가드' 등장",5,,0000.00.00. 오전 0:00
ko_gpt_1981, '스포츠'로 검색하면 '스포츠' 관련 기사만 보여,5,,0000.00.00. 오전 0:00
ko_gpt_1982," ""또 졌다""...한국, '삿포로 참사' 설욕전 실패",5,,0000.00.00. 오전 0:00
ko_gpt_1983," '한국, 일본 잡고'...한국, 호주 꺾고 아시아선수권 우승",5,,0000.00.00. 오전 0:00
ko_gpt_1984," ""내가 왜 여기서 뛰고 있지?""",5,,0000.00.00. 오전 0:00
ko_gpt_1985," ""한국, FIFA 랭킹 70위권 밖""",5,,0000.00.00. 오전 0:00
ko_gpt_1986," ""한국이 졌다"" 일본, 한국에 1-5로 완패",5,,0000.00.00. 오전 0:00
ko_gpt_1987," ""우리 팀이 이겼다"" 한국 여자농구 대표팀, 중국에 석패",5,,0000.00.00. 오전 0:00
ko_gpt_1988," '코리안 몬스터' 류현진, 시즌 3승·5년 연속 10승 달성",5,,0000.00.00. 오전 0:00
ko_gpt_1989," '한국 축구의 미래' 이강인, 발렌시아 1군 데뷔전 데뷔골",5,,0000.00.00. 오전 0:00
ko_gpt_1990," ""K리그에는 '아시아의 베컴'이 있다""",5,,0000.00.00. 오전 0:00
ko_gpt_1991," ""우리는 이미 이겼다""...한국, 멕시코에 2-1 역전승",5,,0000.00.00. 오전 0:00
ko_gpt_1992," ""류현진, 7이닝 1실점...타선 침묵""",5,,0000.00.00. 오전 0:00
ko_gpt_1993," ""한국은 일본 후쿠시마 방사능 오염수 방출에 항의해야""",5,,0000.00.00. 오전 0:00
ko_gpt_1994," ""한국, 멕시코에 패""...한국, 멕시코에 0-2로 져",5,,0000.00.00. 오전 0:00
ko_gpt_1995," ""류현진, 8승은 나보다 동료들이...""",5,,0000.00.00. 오전 0:00
ko_gpt_1996," ""최용수 감독님, 감사합니다"" FC서울, 최강희 감독에 감사패 전달",5,,0000.00.00. 오전 0:00
ko_gpt_1997," ""류현진, 시즌 3승은 내 손으로""",5,,0000.00.00. 오전 0:00
ko_gpt_1998," ""한국, 8강 진출""...멕시코, 독일 꺾고 2연승",5,,0000.00.00. 오전 0:00
ko_gpt_1999," ""한국, 멕시코에 2-1 승리"" 멕시코, 한국전 승리로 16강 진출",5,,0000.00.00. 오전 0:00
ko_gpt_2000," ""이제는 국회로"" vs ""국회가 일을""",6,,0000.00.00. 오전 0:00
ko_gpt_2001," ""우리가 남이가"" ""남남"" ""남남""",6,,0000.00.00. 오전 0:00
ko_gpt_2002," ""이제는 말할 수 있다""...'비선실세' 최순실 국정농단 사건 첫 청문회",6,,0000.00.00. 오전 0:00
ko_gpt_2003," ""한국, 북한에 핵 포기하라고 했다""",6,,0000.00.00. 오전 0:00
ko_gpt_2004," ""한국은 일본의 식민지였다""日 역사왜곡에 분노한 교민들, 거리로",6,,0000.00.00. 오전 0:00
ko_gpt_2005," ""北, 美에 대화 제의"" vs ""대화할 생각 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_2006," ""야권연대는 안돼"" vs. ""야권연대는 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_2007," ""나는 새도 떨어뜨린다""던 '친박'의 몰락",6,,0000.00.00. 오전 0:00
ko_gpt_2008," ""나는 당신의 적이 아니다""...홍준표, '친박' 겨냥 '작심발언'",6,,0000.00.00. 오전 0:00
ko_gpt_2009," ""한국·일본, 미국의 대북 압박에 동참해야"" vs ""중국·러시아, 北에 영향력 행사해야""",6,,0000.00.00. 오전 0:00
ko_gpt_2010," ""북한은 핵보유국"" vs ""북한은 핵보유국 아니다""",6,,0000.00.00. 오전 0:00
ko_gpt_2011," [단독] ""박 대통령, 사드 배치 결정에 관여""",6,,0000.00.00. 오전 0:00
ko_gpt_2012," ""北, 美에 '핵' 아닌 '경제' 지원 요구""",6,,0000.00.00. 오전 0:00
ko_gpt_2013," ""문 대통령, 김정은에 친서...북미정상회담 기대""",6,,0000.00.00. 오전 0:00
ko_gpt_2014," ""한국, 미 금리인상에 따른 자본유출 가능성 낮아""",6,,0000.00.00. 오전 0:00
ko_gpt_2015," ""지금은 박근혜 정부에 힘을 실어야 할 때"" vs ""지금은 경제 살리기에 집중해야 할 때""",6,,0000.00.00. 오전 0:00
ko_gpt_2016," ""문재인 대통령이 김정은 위원장에게 전달할 트럼프 대통령의 메시지가 있다""",6,,0000.00.00. 오전 0:00
ko_gpt_2017," ""중국산 김치, 국산으로 둔갑"" vs ""중국산 맞다""",6,,0000.00.00. 오전 0:00
ko_gpt_2018," ""한국은 중국의 일부"" vs ""한국은 미국의 일부""",6,,0000.00.00. 오전 0:00
ko_gpt_2019," ""한국, 美와 FTA 개정 협상 개시""",6,,0000.00.00. 오전 0:00
ko_gpt_2020," ""北, 美에 대화 제의...비핵화 의지 확인해야""",6,,0000.00.00. 오전 0:00
ko_gpt_2021," ""한국은 이제 경제가 아니다""",6,,0000.00.00. 오전 0:00
ko_gpt_2022," ""이번엔 안 속는다"" vs ""더 이상 못 참아""",6,,0000.00.00. 오전 0:00
ko_gpt_2023," ""한국 경제의 미래, 노동개혁에 달렸다""",6,,0000.00.00. 오전 0:00
ko_gpt_2024," ""우리가 남이가"" ""우리가 남이가""",6,,0000.00.00. 오전 0:00
ko_gpt_2025," ""새누리당, 국정원 댓글 의혹에 '국정원 직원법' 추진""",6,,0000.00.00. 오전 0:00
ko_gpt_2026," ""문 대통령, 북미회담 성공적으로 이끌어달라""",6,,0000.00.00. 오전 0:00
ko_gpt_2027," ""문재인은 공산주의자"" 발언 고영주, 1심 무죄...검찰 항소",6,,0000.00.00. 오전 0:00
ko_gpt_2028," ""문체부, 블랙리스트 진상조사위에 참여하겠다""",6,,0000.00.00. 오전 0:00
ko_gpt_2029," ""문재인 정부, 경제정책 방향 전환해야""",6,,0000.00.00. 오전 0:00
ko_gpt_2030," ""한국, 미국의 대북정책에 동조해야""",6,,0000.00.00. 오전 0:00
ko_gpt_2031," ""이제는 집에 간다""발묶인 괌 관광객들 일주일만 귀국길 엑소더스",6,,0000.00.00. 오전 0:00
ko_gpt_2032," '국정원 댓글' 원세훈 무죄, '선거법' 무죄...""법리 오해"" vs ""법리 오해""",6,,0000.00.00. 오전 0:00
ko_gpt_2033," ""우리는 한 팀""...문 대통령·트럼프, 한·미 정상회담",6,,0000.00.00. 오전 0:00
ko_gpt_2034," ""트럼프, 김정은에 친서...""비핵화 협상 재개 청신호""",6,,0000.00.00. 오전 0:00
ko_gpt_2035," ""北, 美에 '적대행위' 중단 요구"" vs ""적대행위 계속""",6,,0000.00.00. 오전 0:00
ko_gpt_2036," 한·미 동맹, ""북한 비핵화 진전 없으면 제재 계속""",6,,0000.00.00. 오전 0:00
ko_gpt_2037," ""이제는 '친노' 아닌 '친문'""",6,,0000.00.00. 오전 0:00
ko_gpt_2038," ""이제는 내가 나설 차례""",6,,0000.00.00. 오전 0:00
ko_gpt_2039," ""한국에는 왜 안 오셨어요?"" 트럼프, 김정은에 '깜짝 회동' 제안",6,,0000.00.00. 오전 0:00
ko_gpt_2040," ""이제 그만하자"" vs ""더는 못참아""",6,,0000.00.00. 오전 0:00
ko_gpt_2041," ""北, 미국에 '핵·경제 병진' 노선 수정 요구""",6,,0000.00.00. 오전 0:00
ko_gpt_2042," ""정부가 국민을 버렸다""",6,,0000.00.00. 오전 0:00
ko_gpt_2043," ""경제 살리려면 경제민주화 포기해야"" vs ""경제민주화는 시대적 과제""",6,,0000.00.00. 오전 0:00
ko_gpt_2044," ""미국이 한국 정부에 사드 비용 부담을 요구했다""는 보도",6,,0000.00.00. 오전 0:00
ko_gpt_2045," ""새정치연합, '혁신안' 통과시켜야"" vs ""당론은 '혁신안'""",6,,0000.00.00. 오전 0:00
ko_gpt_2046," ""경제 살리는 건 국민의 몫"" vs ""경제는 시장에 맡겨야""",6,,0000.00.00. 오전 0:00
ko_gpt_2047," ""국민의당, 안철수·천정배 통합""",6,,0000.00.00. 오전 0:00
ko_gpt_2048," ""한·미 FTA, 美 의회 비준에 달려""",6,,0000.00.00. 오전 0:00
ko_gpt_2049," ""정치권, 경제민주화보다 경제활성화에 주력해야""",6,,0000.00.00. 오전 0:00
ko_gpt_2050," ""북한, 미국에 '선제공격' 위협...한미훈련 빌미""",6,,0000.00.00. 오전 0:00
ko_gpt_2051," ""나는 왜 대통령이 되어야 하는가?""",6,,0000.00.00. 오전 0:00
ko_gpt_2052," ""北, 美에 영변 핵시설 사찰 허용""",6,,0000.00.00. 오전 0:00
ko_gpt_2053," ""국회는 지금 어디에""...여야, 본회의 무산 책임공방",6,,0000.00.00. 오전 0:00
ko_gpt_2054," ""이제 그만하라"" vs ""그만하라"" vs ""그만하라""",6,,0000.00.00. 오전 0:00
ko_gpt_2055," ""민주당은 '새누리당 2중대'""",6,,0000.00.00. 오전 0:00
ko_gpt_2056," ""경제 살리려면 경제에 집중해야 한다"" vs ""경제 살리려면 경제에 집중해야 한다""",6,,0000.00.00. 오전 0:00
ko_gpt_2057," ""우리가 남이가""...'친문' 대 '비문', '친노' 대 '비노', '친문' 대 '비문', '친노' 대 '비문'",6,,0000.00.00. 오전 0:00
ko_gpt_2058," ""내 몸에는 아직도 피가 흐른다""",6,,0000.00.00. 오전 0:00
ko_gpt_2059," ""이제는 정치다"" vs ""정치는 정치다""",6,,0000.00.00. 오전 0:00
ko_gpt_2060," ""트럼프는 미국의 대통령이 아니다""",6,,0000.00.00. 오전 0:00
ko_gpt_2061," ""국민의당, 새누리당과 연대 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_2062," ""이제 집에 간다""",6,,0000.00.00. 오전 0:00
ko_gpt_2063," ""문 대통령, 北에 '대화의 장' 열어달라""",6,,0000.00.00. 오전 0:00
ko_gpt_2064," ""김무성, 대선 불출마 선언"" vs ""김무성, 대선 출마한다""",6,,0000.00.00. 오전 0:00
ko_gpt_2065," ""경제는 심리"" vs ""정부가 경제심리 위축""",6,,0000.00.00. 오전 0:00
ko_gpt_2066," ""대통령님, 이제 그만 내려오세요""",6,,0000.00.00. 오전 0:00
ko_gpt_2067," ""한국, 美에 '北 비핵화' 압박 동참""",6,,0000.00.00. 오전 0:00
ko_gpt_2068," ""한국, 美에 '환율 조작국' 지정 요청"" vs. ""환율 조작국 지정은 넌센스""",6,,0000.00.00. 오전 0:00
ko_gpt_2069," ""한·미 FTA 재협상은 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_2070," ""지금은 북한과 대화할 때가 아니다""",6,,0000.00.00. 오전 0:00
ko_gpt_2071," ""문재인 정부에 힘을 실어주자"" vs. ""경제가 우선""",6,,0000.00.00. 오전 0:00
ko_gpt_2072," ""문재인, 안철수는 안돼"" vs ""박근혜는 안돼""",6,,0000.00.00. 오전 0:00
ko_gpt_2073," ""우리는 한배를 탔다""...'한·미·일' 공조 강화",6,,0000.00.00. 오전 0:00
ko_gpt_2074," ""대통령이 직접 사과해야"" vs ""사과할 일 아니다""",6,,0000.00.00. 오전 0:00
ko_gpt_2075," ""한미동맹 균열 우려""VS""미국에 한국입장 전달""",6,,0000.00.00. 오전 0:00
ko_gpt_2076," ""北, 비핵화 의지 있다"" vs ""美, 北에 제재완화 압박""",6,,0000.00.00. 오전 0:00
ko_gpt_2077," ""북한은 핵을 포기하라"" vs ""핵은 자위권""",6,,0000.00.00. 오전 0:00
ko_gpt_2078," [단독] ""나는 친박""...박대통령, '진실한 사람' 발언에 친박들 부글부글",6,,0000.00.00. 오전 0:00
ko_gpt_2079," ""우리는 왜 안 되나요?""...'세월호' 유족, 광화문광장서 눈물·고통의 밤",6,,0000.00.00. 오전 0:00
ko_gpt_2080," ""대통령이 싫은 게 아니라"" vs ""대통령이 잘하는 것""",6,,0000.00.00. 오전 0:00
ko_gpt_2081," ""지금은 때가 아니다"" vs ""지금이 적기"" vs ""민심은 천심""",6,,0000.00.00. 오전 0:00
ko_gpt_2082," ""북핵·미사일, 대화로 풀자"" vs ""대화는 없다""",6,,0000.00.00. 오전 0:00
ko_gpt_2083," ""북, 핵·미사일 도발 중단하고 대화 나서야""",6,,0000.00.00. 오전 0:00
ko_gpt_2084," ""대통령님, 제가 잘못했습니다""",6,,0000.00.00. 오전 0:00
ko_gpt_2085," ""나를 잊지 말아달라""",6,,0000.00.00. 오전 0:00
ko_gpt_2086," ""우리는 하나다"" 여야, '4+1' 예산안 협상 돌입",6,,0000.00.00. 오전 0:00
ko_gpt_2087," ""나는 친노"" vs ""나는 친박"" 친노·친박·비노로 나뉜 한국 정치",6,,0000.00.00. 오전 0:00
ko_gpt_2088," ""우리가 남이가"" vs ""우리가 남이가""",6,,0000.00.00. 오전 0:00
ko_gpt_2089," ""박 대통령, 경제활성화법 통과 요청"" vs ""경제활성화법 통과는 어렵다""",6,,0000.00.00. 오전 0:00
ko_gpt_2090," ""박 대통령, '제2의 중동 붐' 활용하자"" vs ""경제 살리기 발목 잡나""",6,,0000.00.00. 오전 0:00
ko_gpt_2091," ""한국, 北에 핵 포기 압박...北, 美와 대화할 것""",6,,0000.00.00. 오전 0:00
ko_gpt_2092," ""이제는 내가 나설 차례"" vs ""나는 가만히 있겠다""",6,,0000.00.00. 오전 0:00
ko_gpt_2093," ""문 대통령, 트럼프와 통화... 비핵화·종전선언 논의""",6,,0000.00.00. 오전 0:00
ko_gpt_2094," ""국민의당, 안철수 대표의 '통합' 제안에 대한 입장""",6,,0000.00.00. 오전 0:00
ko_gpt_2095," ""더 이상 못 참아"" vs ""너무하네"" vs ""국민들은 안중에 없나""",6,,0000.00.00. 오전 0:00
ko_gpt_2096," ""北, 美에 대화 제의...美, 대화에 무게""",6,,0000.00.00. 오전 0:00
ko_gpt_2097," ""왜 자꾸 말을 바꾸나"" vs ""국민이 판단할 것""",6,,0000.00.00. 오전 0:00
ko_gpt_2098," ""내가 '친박'?""...'비박'의 반격, ""내가 '진박'?""...'비박'의 반격, ""내가 '진박'?""...'비박'",6,,0000.00.00. 오전 0:00
ko_gpt_2099," ""이제는 진짜로"" vs ""우리는 끝까지 간다""",6,,0000.00.00. 오전 0:00
ko_gpt_2100," ""갤럭시S4, 이젠 음성으로 말한다""",0,,0000.00.00. 오전 0:00
ko_gpt_2101," ""애플, 신형 아이폰5S·5C 공개""",0,,0000.00.00. 오전 0:00
ko_gpt_2102," ""아이폰5S, 전작보다 성능 좋지만 가격은 그대로""",0,,0000.00.00. 오전 0:00
ko_gpt_2103," ""스마트폰에 설치한 앱으로 차량 위치 파악""",0,,0000.00.00. 오전 0:00
ko_gpt_2104," ""한국은 IT강국"" vs ""중국은 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_2105," ""미국발 위기, 한국 경제에 기회"" vs ""한국, 경제위기로 갈 것""",0,,0000.00.00. 오전 0:00
ko_gpt_2106," ""한국, 5G 세계 최초 상용화"" vs ""중국, 5G 상용화 임박""",0,,0000.00.00. 오전 0:00
ko_gpt_2107," ""이제는 스마트폰으로 본다""",0,,0000.00.00. 오전 0:00
ko_gpt_2108," ""이제는 집에 간다""",0,,0000.00.00. 오전 0:00
ko_gpt_2109," ""삼성, 스마트폰 시장점유율 1위 탈환""",0,,0000.00.00. 오전 0:00
ko_gpt_2110," ""구글, 한국에 데이터센터 짓는다""",0,,0000.00.00. 오전 0:00
ko_gpt_2111," ""아이폰6는 혁신이 없다""",0,,0000.00.00. 오전 0:00
ko_gpt_2112," ""삼성·LG, 美서 세탁기 덤핑 판정""",0,,0000.00.00. 오전 0:00
ko_gpt_2113," ""삼성전자·LG전자, 글로벌 경쟁력 강화""",0,,0000.00.00. 오전 0:00
ko_gpt_2114," '갤럭시S3', 유럽서 '아이폰4S'와 정면승부",0,,0000.00.00. 오전 0:00
ko_gpt_2115," ""세계 최초로"" ""세계 최고의"" ""세계 최초""",0,,0000.00.00. 오전 0:00
ko_gpt_2116," ""갤럭시S8, LG V30, 아이폰8, 아이폰7, 아이폰7플러스""",0,,0000.00.00. 오전 0:00
ko_gpt_2117," ""갤럭시S4, 아이폰6와 경쟁할 것""",0,,0000.00.00. 오전 0:00
ko_gpt_2118," ""정부가 데이터를 독점한다""",0,,0000.00.00. 오전 0:00
ko_gpt_2119," ""한국, 세계 최초 5G 상용화"" vs ""너무 성급하다""",0,,0000.00.00. 오전 0:00
ko_gpt_2120," 美, 애플에 중국산 부품 공급 중단 통보",0,,0000.00.00. 오전 0:00
ko_gpt_2121," ""한국은 IT강국"" vs ""IT가 뭐야?""",0,,0000.00.00. 오전 0:00
ko_gpt_2122," '갤럭시S6' vs'아이폰6'...'갤S6', 공개부터 판매까지 '대박'vs'아이폰6', 공개부터 판매까지 '폭망'",0,,0000.00.00. 오전 0:00
ko_gpt_2123," ""한국은 IT 강국"" vs ""IT는 한국에만 있다""",0,,0000.00.00. 오전 0:00
ko_gpt_2124," ""스마트폰 사진, 화질이 중요하다""",0,,0000.00.00. 오전 0:00
ko_gpt_2125," ""갤럭시S6, 아이폰6보다 잘 팔릴까?""",0,,0000.00.00. 오전 0:00
ko_gpt_2126," ""한국은 이제 중국의 일부"" vs ""중국은 한국의 일부""",0,,0000.00.00. 오전 0:00
ko_gpt_2127," ""한국이 IT 강국"" vs ""IT는 중국이 1등""",0,,0000.00.00. 오전 0:00
ko_gpt_2128," ""삼성, 애플에 2.6%포인트 앞서""",0,,0000.00.00. 오전 0:00
ko_gpt_2129," ""정부가 통신료 인하 압박"" vs ""통신비 인하는 시장의 몫""",0,,0000.00.00. 오전 0:00
ko_gpt_2130," ""삼성, 애플에 특허침해 소송"" vs ""애플, 특허침해 소송""",0,,0000.00.00. 오전 0:00
ko_gpt_2131," ""구글이 곧 한국에 상륙한다""",0,,0000.00.00. 오전 0:00
ko_gpt_2132," ""한국은 IT 강국""...삼성·LG·SKT·KT·네이버 등 대거 참석",0,,0000.00.00. 오전 0:00
ko_gpt_2133," ""한국은 IT강국""...美 IT업계도 '한국의 저력' 인정",0,,0000.00.00. 오전 0:00
ko_gpt_2134," ""한국은 IT강국"" vs ""IT는 중국이 더 잘해""",0,,0000.00.00. 오전 0:00
ko_gpt_2135," 애플, iOS8 업데이트...아이폰X에 대응",0,,0000.00.00. 오전 0:00
ko_gpt_2136," ""삼성, 애플에 밀려?""...삼성, 특허침해 소송서 '판정승'",0,,0000.00.00. 오전 0:00
ko_gpt_2137," ""아이폰11은 '나비', 갤럭시S20은 '잠자리'""",0,,0000.00.00. 오전 0:00
ko_gpt_2138," ""삼성, 아이폰6에 '갤럭시S6 엣지' 공급""",0,,0000.00.00. 오전 0:00
ko_gpt_2139," ""한국, IT강국 맞나요?""",0,,0000.00.00. 오전 0:00
ko_gpt_2140," 아이폰6, 4.7인치와 5.5인치로 출시",0,,0000.00.00. 오전 0:00
ko_gpt_2141," ""구글, 자율주행차 개발 중""",0,,0000.00.00. 오전 0:00
ko_gpt_2142," ""한국과 미국은 다르다"" vs ""한국이 더 위험""",0,,0000.00.00. 오전 0:00
ko_gpt_2143," ""애플, 아이폰5에 지문인식 기능 넣을 것""",0,,0000.00.00. 오전 0:00
ko_gpt_2144, '갤럭시S3'에 탑재된 '플렉시블 디스플레이',0,,0000.00.00. 오전 0:00
ko_gpt_2145," ""나는 아이폰이 싫어""",0,,0000.00.00. 오전 0:00
ko_gpt_2146," ""우리가 진짜로 원하는 게 뭐야?""",0,,0000.00.00. 오전 0:00
ko_gpt_2147," ""삼성, 갤럭시S4에 지문인식 기능 넣는다""",0,,0000.00.00. 오전 0:00
ko_gpt_2148," ""3D TV시장이 '3D 전쟁'으로 치닫고 있다""",0,,0000.00.00. 오전 0:00
ko_gpt_2149," ""삼성, 애플에 밀려 스마트폰 시장 2위""",0,,0000.00.00. 오전 0:00
ko_gpt_2150," ""세계 최초"" VS ""세계 최초""...'갤럭시S2' vs'아이폰4'",0,,0000.00.00. 오전 0:00
ko_gpt_2151," ""한국은 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_2152," ""갤럭시S3가 안 팔리네""...삼성, 사상 최대 영업이익",0,,0000.00.00. 오전 0:00
ko_gpt_2153," ""삼성·LG, 디스플레이 특허침해"" vs ""특허침해 없다""",0,,0000.00.00. 오전 0:00
ko_gpt_2154," ""구글, 한국에 데이터센터 짓는다""",0,,0000.00.00. 오전 0:00
ko_gpt_2155," ""한국은 IT강국""...美 IT기업들 ""한국서 새 기회""",0,,0000.00.00. 오전 0:00
ko_gpt_2156," ""한국, 미국의 기술 속국 되지 않으려면""",0,,0000.00.00. 오전 0:00
ko_gpt_2157," ""구글, 검색 결과에 광고 노출""",0,,0000.00.00. 오전 0:00
ko_gpt_2158," ""LG전자, 스마트폰 사업 철수""",0,,0000.00.00. 오전 0:00
ko_gpt_2159," ""삼성, 애플 특허 침해 안 해"" vs ""애플, 삼성 특허 침해""",0,,0000.00.00. 오전 0:00
ko_gpt_2160," ""아이폰이냐, 갤럭시냐""...갤노트8, 8월 9일 공개",0,,0000.00.00. 오전 0:00
ko_gpt_2161," ""스마트폰으로 영화를 찍는다""",0,,0000.00.00. 오전 0:00
ko_gpt_2162," ""갤럭시노트7, 배터리 폭발 원인은?""",0,,0000.00.00. 오전 0:00
ko_gpt_2163," ""한국 IT, 세계적 수준"" vs ""중국에 추월당했다""",0,,0000.00.00. 오전 0:00
ko_gpt_2164," ""삼성, 애플에 밀려""...반도체 수요 급감",0,,0000.00.00. 오전 0:00
ko_gpt_2165," ""한국, 美에 투자한 채권 많아""",0,,0000.00.00. 오전 0:00
ko_gpt_2166," ""삼성·LG, 차세대 디스플레이 시장 선점""",0,,0000.00.00. 오전 0:00
ko_gpt_2167," ""다음주에는 더 좋은 모습 보여주겠습니다""",0,,0000.00.00. 오전 0:00
ko_gpt_2168," ""한국의 IT기술은 최고""",0,,0000.00.00. 오전 0:00
ko_gpt_2169," ""우리가 먼저 치고 나가자""",0,,0000.00.00. 오전 0:00
ko_gpt_2170," ""애플, 아이폰6S·아이폰6S플러스 공개""",0,,0000.00.00. 오전 0:00
ko_gpt_2171," ""한국은 IT강국"" vs ""중국은 IT강국""",0,,0000.00.00. 오전 0:00
ko_gpt_2172," ""한국, 구글 지도 반출 불허""",0,,0000.00.00. 오전 0:00
ko_gpt_2173," ""한국에서도 아이폰 쓰세요""애플, KT에 아이폰4 1만대 판매 요청",0,,0000.00.00. 오전 0:00
ko_gpt_2174," ""구글이 만든 안드로이드, 아이폰보다 낫다""",0,,0000.00.00. 오전 0:00
ko_gpt_2175," 애플, 아이패드 프로 공개",0,,0000.00.00. 오전 0:00
ko_gpt_2176," ""한국이 중국에 추월당했다""는 기사가 올라왔습니다.",0,,0000.00.00. 오전 0:00
ko_gpt_2177," ""왜 나만 갖고 그래!""",0,,0000.00.00. 오전 0:00
ko_gpt_2178," ""한국은 IT 강국""...""중국은 IT 후진국""",0,,0000.00.00. 오전 0:00
ko_gpt_2179," ""갤럭시노트7, 배터리 결함으로 추정""",0,,0000.00.00. 오전 0:00
ko_gpt_2180," ""한국, 미국의 중국 압박 동참""",0,,0000.00.00. 오전 0:00
ko_gpt_2181," ""갤럭시S6, 갤럭시S6 엣지에 대한 애플의 특허 침해는 없다""",0,,0000.00.00. 오전 0:00
ko_gpt_2182," ""한국에는 IT강국이 없다""",0,,0000.00.00. 오전 0:00
